locus	num_taxa	tree_length	mean_bootstrap_support
OG0001119_1rr_1.unrooted-ortho.pos12	30	10.1931	77.9
OG0001119_2rr_1.inclade1.ortho1.pos12	36	12.1780	77.3
OG0001120_2rr_1.inclade1.ortho1.pos12	23	3.0326	87.1
OG0001121_2rr_1.inclade1.ortho1.pos12	23	4.2440	71.9
OG0001124_1rr_1.inclade1.ortho1.pos12	27	2.0352	70.1
OG0001127_1rr_1.unrooted-ortho.pos12	41	6.3988	81.9
OG0001127_2rr_1.inclade1.ortho1.pos12	63	4.6773	81.8
OG0001129_1rr_1.inclade1.ortho1.pos12	39	9.8119	85.8
OG0001137_1rr_1.unrooted-ortho.pos12	26	5.0890	78.7
OG0001140_1rr_1.inclade1.ortho1.pos12	25	12.9507	74.8
OG0001148_1rr_1.inclade1.ortho1.pos12	54	9.5646	76.1
OG0001149_2rr_1.inclade1.ortho1.pos12	31	7.0302	80.8
OG0001154_1rr_2.inclade1.ortho1.pos12	50	8.3953	82.8
OG0001157_2rr_1.inclade1.ortho1.pos12	36	3.0223	81.6
OG0001159_2rr_1.inclade1.ortho1.pos12	73	7.0628	88.2
OG0001160_1rr_1.inclade1.ortho1.pos12	22	2.8256	88.9
OG0001160_1rr_1.inclade1.ortho2.pos12	27	3.6172	75.6
OG0001163_1rr_1.inclade1.ortho2.pos12	58	9.9834	87.9
OG0001164_2rr_1.inclade1.ortho1.pos12	49	3.8336	85.9
OG0001164_2rr_1.inclade1.ortho2.pos12	31	0.6665	83.6
OG0001165_1rr_1.inclade1.ortho1.pos12	56	1.8273	79.0
OG0001165_1rr_1.inclade1.ortho2.pos12	23	1.1996	77.8
OG0001165_2rr_1.inclade1.ortho1.pos12	64	4.0061	85.4
OG0001169_1rr_1.inclade1.ortho1.pos12	32	4.1433	92.2
OG0001170_1rr_1.inclade1.ortho1.pos12	23	4.5227	89.0
OG0001171_2rr_1.inclade1.ortho1.pos12	80	4.2460	77.3
OG0001172_1rr_1.inclade1.ortho1.pos12	47	10.3526	76.8
OG0001172_2rr_1.inclade1.ortho1.pos12	68	5.1071	76.9
OG0001174_1rr_1.unrooted-ortho.pos12	30	3.7139	86.6
OG0001185_1rr_1.inclade1.ortho1.pos12	47	6.2532	81.7
OG0001185_2rr_1.inclade1.ortho1.pos12	71	6.0688	85.8
OG0001187_1rr_1.inclade1.ortho1.pos12	46	5.2124	84.5
OG0001187_1rr_1.inclade1.ortho2.pos12	62	8.0624	92.3
OG0001192_1rr_1.inclade1.ortho1.pos12	54	20.1523	81.6
OG0001192_1rr_1.inclade2.ortho1.pos12	31	11.9480	79.0
OG0001193_1rr_1.unrooted-ortho.pos12	29	5.9167	86.2
OG0001193_1rr_2.inclade1.ortho1.pos12	37	2.8915	89.9
OG0001193_1rr_2.inclade1.ortho2.pos12	41	6.3138	83.1
OG0001201_1rr_1.inclade1.ortho1.pos12	23	3.1841	80.7
OG0001201_1rr_1.inclade1.ortho2.pos12	56	8.1603	78.2
OG0001201_2rr_1.inclade1.ortho1.pos12	31	8.5026	87.6
OG0001204_1rr_1.inclade1.ortho2.pos12	48	6.4590	82.5
OG0001206_1rr_1.inclade1.ortho1.pos12	75	10.6814	83.0
OG0001206_2rr_1.inclade1.ortho1.pos12	64	6.9735	77.1
OG0001208_1rr_1.inclade1.ortho1.pos12	43	1.4283	72.4
OG0001209_1rr_1.unrooted-ortho.pos12	30	7.6145	86.5
OG0001210_1rr_1.inclade1.ortho1.pos12	56	4.0598	87.4
OG0001210_1rr_1.inclade1.ortho2.pos12	48	6.6468	79.7
OG0001219_1rr_1.inclade1.ortho1.pos12	59	11.9785	82.4
OG0001221_1rr_1.inclade1.ortho1.pos12	23	3.5778	81.3
OG0001222_1rr_1.inclade1.ortho1.pos12	27	5.6297	77.7
OG0001222_1rr_1.inclade1.ortho2.pos12	56	7.0099	82.7
OG0001225_2rr_1.inclade1.ortho1.pos12	41	7.5292	81.9
OG0001228_1rr_1.inclade1.ortho1.pos12	50	9.6550	81.7
OG0001232_1rr_1.inclade1.ortho2.pos12	34	6.7175	88.0
OG0001235_2rr_1.inclade1.ortho1.pos12	47	8.4273	87.8
OG0001237_1rr_1.inclade1.ortho1.pos12	70	3.6654	81.4
OG0001237_2rr_1.inclade1.ortho1.pos12	58	6.4520	77.7
OG0001240_1rr_1.unrooted-ortho.pos12	69	9.4248	82.2
OG0001242_1rr_1.inclade1.ortho1.pos12	29	5.8797	88.2
OG0001246_1rr_1.inclade1.ortho1.pos12	22	4.1201	78.3
OG0001248_1rr_1.inclade1.ortho1.pos12	60	16.0197	85.3
OG0001248_1rr_2.inclade1.ortho1.pos12	60	9.7115	87.0
OG0001253_1rr_1.inclade1.ortho1.pos12	21	2.5255	92.6
OG0001254_1rr_1.inclade1.ortho2.pos12	32	6.1667	80.9
OG0001254_2rr_1.inclade1.ortho1.pos12	54	10.6121	89.0
OG0001257_2rr_1.inclade1.ortho1.pos12	71	10.2410	80.8
OG0001258_1rr_1.inclade1.ortho1.pos12	51	7.4639	86.8
OG0001259_1rr_1.inclade1.ortho1.pos12	41	4.2240	85.3
OG0001266_1rr_1.inclade1.ortho2.pos12	24	1.3959	68.7
OG0001266_1rr_1.inclade1.ortho3.pos12	22	1.1460	75.1
OG0001266_1rr_1.inclade1.ortho4.pos12	42	2.5870	80.9
OG0001269_2rr_1.inclade1.ortho1.pos12	47	2.8438	82.0
OG0001271_1rr_1.inclade1.ortho1.pos12	47	5.0815	89.7
OG0001275_2rr_1.inclade1.ortho1.pos12	74	20.9941	89.4
OG0001283_2rr_1.unrooted-ortho.pos12	23	0.7118	82.0
OG0001283_3rr_1.inclade1.ortho1.pos12	23	1.2012	81.7
OG0001283_3rr_1.inclade1.ortho2.pos12	35	3.9356	87.5
OG0001294_1rr_1.inclade1.ortho1.pos12	27	1.7303	81.7
OG0001296_1rr_1.inclade1.ortho1.pos12	36	7.9522	82.0
OG0001296_1rr_1.inclade1.ortho2.pos12	27	7.1372	76.8
OG0001297_1rr_1.inclade1.ortho1.pos12	37	7.7606	87.5
OG0001302_1rr_1.inclade1.ortho2.pos12	59	11.6139	83.2
OG0001314_1rr_1.inclade1.ortho3.pos12	22	1.3971	83.3
OG0001320_1rr_1.inclade1.ortho1.pos12	28	3.0621	84.8
OG0001325_1rr_1.inclade1.ortho1.pos12	54	5.9610	88.2
OG0001325_2rr_1.inclade1.ortho2.pos12	54	3.7127	91.4
OG0001328_1rr_1.unrooted-ortho.pos12	50	11.6758	88.4
OG0001328_2rr_1.inclade1.ortho2.pos12	25	3.6440	77.4
OG0001329_1rr_1.inclade1.ortho1.pos12	46	9.9381	88.0
OG0001331_1rr_1.inclade1.ortho1.pos12	26	11.9651	81.9
OG0001343_1rr_1.inclade1.ortho1.pos12	52	14.7187	86.2
OG0001350_1rr_1.inclade1.ortho1.pos12	23	12.7779	74.5
OG0001352_1rr_1.inclade1.ortho1.pos12	36	10.2191	81.5
OG0001353_1rr_1.inclade1.ortho1.pos12	34	2.1213	79.4
OG0001353_1rr_1.inclade1.ortho3.pos12	43	3.3908	88.3
OG0001354_1rr_1.unrooted-ortho.pos12	40	4.4364	82.1
OG0001357_1rr_1.unrooted-ortho.pos12	29	6.9509	73.0
OG0001357_3rr_1.inclade1.ortho1.pos12	39	7.1875	89.7
OG0001357_3rr_1.inclade1.ortho2.pos12	27	2.0632	77.4
OG0001358_1rr_1.inclade1.ortho1.pos12	21	0.8740	79.5
OG0001361_2rr_1.unrooted-ortho.pos12	68	3.9511	88.5
OG0001363_2rr_1.unrooted-ortho.pos12	28	5.9589	87.9
OG0001369_1rr_1.inclade1.ortho1.pos12	34	9.4494	86.3
OG0001373_1rr_1.inclade1.ortho1.pos12	39	2.6953	69.5
OG0001373_1rr_1.inclade1.ortho2.pos12	26	3.0434	70.6
OG0001373_2rr_1.inclade1.ortho1.pos12	31	1.2704	72.5
OG0001373_2rr_1.inclade1.ortho2.pos12	35	1.1968	84.3
OG0001374_1rr_1.inclade1.ortho1.pos12	47	13.0312	84.4
OG0001374_2rr_1.inclade1.ortho1.pos12	38	12.1923	77.1
OG0001388_1rr_1.unrooted-ortho.pos12	60	11.4476	77.7
OG0001388_2rr_1.inclade1.ortho1.pos12	54	7.4493	85.3
OG0001398_1rr_1.inclade1.ortho1.pos12	24	3.7902	79.9
OG0001405_1rr_1.inclade1.ortho1.pos12	23	4.7364	80.7
OG0001406_1rr_1.inclade1.ortho1.pos12	39	6.9724	89.6
OG0001411_1rr_1.inclade1.ortho1.pos12	50	14.3504	84.5
OG0001415_2rr_1.inclade1.ortho1.pos12	50	2.1989	82.9
OG0001424_1rr_1.unrooted-ortho.pos12	33	6.0288	79.4
OG0001427_1rr_1.inclade1.ortho2.pos12	56	11.6170	82.3
OG0001428_1rr_1.inclade1.ortho1.pos12	22	0.8260	66.4
OG0001428_1rr_1.inclade1.ortho2.pos12	42	2.0715	76.7
OG0001429_1rr_1.inclade1.ortho1.pos12	21	2.5011	85.2
OG0001430_1rr_1.inclade1.ortho1.pos12	23	6.9557	80.5
OG0001431_1rr_1.unrooted-ortho.pos12	49	6.2311	81.1
OG0001437_1rr_1.inclade1.ortho2.pos12	37	8.9231	76.0
OG0001451_1rr_2.inclade1.ortho1.pos12	68	6.5517	87.2
OG0001455_1rr_1.inclade1.ortho1.pos12	57	8.6641	82.6
OG0001462_2rr_1.inclade1.ortho1.pos12	40	1.0987	83.3
OG0001462_2rr_1.inclade1.ortho2.pos12	24	0.5494	77.6
OG0001464_1rr_1.inclade1.ortho1.pos12	35	2.5956	83.1
OG0001464_1rr_1.inclade1.ortho2.pos12	38	2.0400	88.2
OG0001464_1rr_1.inclade1.ortho3.pos12	29	2.9591	82.0
OG0001465_1rr_1.inclade1.ortho1.pos12	33	9.1522	86.8
OG0001473_1rr_1.inclade1.ortho1.pos12	41	5.1302	84.2
OG0001479_1rr_1.inclade1.ortho1.pos12	48	11.5449	94.6
OG0001482_1rr_1.inclade1.ortho1.pos12	26	3.9402	84.8
OG0001483_1rr_1.inclade1.ortho1.pos12	24	5.2360	87.1
OG0001485_1rr_1.inclade1.ortho1.pos12	50	15.0880	90.7
OG0001489_1rr_1.inclade1.ortho1.pos12	51	7.0791	84.5
OG0001492_2rr_1.inclade1.ortho1.pos12	48	6.1179	83.7
OG0001497_1rr_1.inclade1.ortho1.pos12	47	8.8825	91.0
OG0001506_1rr_1.inclade1.ortho1.pos12	52	9.5085	90.0
OG0001510_1rr_1.inclade1.ortho1.pos12	50	6.1490	80.9
OG0001510_1rr_1.inclade1.ortho2.pos12	61	6.0544	83.0
OG0001511_1rr_1.inclade1.ortho2.pos12	42	6.3694	82.7
OG0001513_1rr_1.inclade1.ortho1.pos12	43	0.9673	75.4
OG0001513_1rr_1.inclade1.ortho2.pos12	22	0.2825	77.7
OG0001513_1rr_1.inclade1.ortho3.pos12	53	3.5600	78.9
OG0001514_2rr_1.inclade1.ortho1.pos12	52	10.3172	80.4
OG0001516_1rr_1.unrooted-ortho.pos12	54	12.3681	85.4
OG0001516_2rr_1.inclade1.ortho1.pos12	53	20.2010	84.6
OG0001518_1rr_1.inclade1.ortho1.pos12	63	8.1263	85.2
OG0001518_1rr_1.inclade1.ortho2.pos12	51	5.1681	82.7
OG0001524_1rr_1.inclade1.ortho1.pos12	51	13.1108	88.0
OG0001530_1rr_1.inclade1.ortho1.pos12	46	5.0279	92.2
OG0001541_2rr_1.inclade1.ortho1.pos12	58	7.3741	83.1
OG0001543_1rr_1.inclade1.ortho1.pos12	49	6.9897	85.9
OG0001545_1rr_1.unrooted-ortho.pos12	30	6.3647	89.0
OG0001547_1rr_1.inclade1.ortho1.pos12	53	10.5866	77.6
OG0001550_1rr_1.inclade1.ortho1.pos12	23	4.8541	87.0
OG0001551_1rr_1.inclade1.ortho1.pos12	57	11.3522	82.2
OG0001551_2rr_1.unrooted-ortho.pos12	62	10.5888	80.0
OG0001565_1rr_1.inclade1.ortho1.pos12	24	4.0046	85.0
OG0001567_2rr_1.inclade1.ortho1.pos12	44	7.0864	86.7
OG0001572_1rr_1.inclade1.ortho1.pos12	42	8.8152	89.2
OG0001579_2rr_1.inclade1.ortho1.pos12	33	5.8455	81.9
OG0001597_1rr_1.inclade1.ortho1.pos12	26	5.3148	87.1
OG0001601_1rr_1.inclade1.ortho1.pos12	23	7.3100	84.6
OG0001603_1rr_1.inclade1.ortho1.pos12	44	16.4223	82.7
OG0001612_1rr_1.inclade1.ortho1.pos12	28	2.5661	83.3
OG0001613_2rr_1.inclade1.ortho1.pos12	64	9.7353	83.5
OG0001618_2rr_1.unrooted-ortho.pos12	69	7.5207	80.5
OG0001620_1rr_1.inclade1.ortho1.pos12	44	6.9270	91.5
OG0001621_1rr_1.inclade1.ortho1.pos12	36	15.1046	81.2
OG0001622_1rr_1.inclade1.ortho1.pos12	23	6.2906	81.9
OG0001627_2rr_1.inclade1.ortho1.pos12	31	9.5780	79.8
OG0001628_1rr_1.inclade1.ortho1.pos12	54	10.4285	83.1
OG0001628_1rr_1.inclade1.ortho2.pos12	23	1.7036	73.6
OG0001629_1rr_1.inclade1.ortho1.pos12	51	3.2672	87.4
OG0001632_1rr_1.inclade1.ortho1.pos12	25	4.7818	81.0
OG0001633_1rr_1.inclade1.ortho1.pos12	30	4.3258	83.3
OG0001647_1rr_1.inclade1.ortho1.pos12	33	5.3129	86.3
OG0001653_2rr_1.inclade1.ortho1.pos12	59	6.0651	85.2
OG0001659_1rr_1.inclade1.ortho1.pos12	22	11.4250	76.3
OG0001660_1rr_1.inclade1.ortho1.pos12	45	1.6709	77.3
OG0001666_1rr_1.inclade1.ortho1.pos12	47	10.9683	86.7
OG0001676_1rr_1.inclade1.ortho1.pos12	71	11.4982	80.6
OG0001693_1rr_1.inclade1.ortho1.pos12	40	8.7832	83.3
OG0001704_1rr_1.inclade1.ortho1.pos12	59	7.1431	90.3
OG0001708_2rr_1.inclade1.ortho1.pos12	41	2.0572	85.6
OG0001714_1rr_1.inclade1.ortho1.pos12	59	5.3016	86.4
OG0001715_1rr_1.inclade1.ortho1.pos12	28	1.5550	84.0
OG0001715_1rr_1.inclade1.ortho2.pos12	46	3.2143	82.9
OG0001718_1rr_1.inclade1.ortho1.pos12	75	15.1152	86.0
OG0001721_1rr_1.inclade1.ortho1.pos12	28	4.6689	86.4
OG0001722_1rr_1.inclade1.ortho1.pos12	25	8.0973	69.1
OG0001727_2rr_1.inclade1.ortho1.pos12	46	17.0971	75.9
OG0001728_1rr_1.inclade1.ortho1.pos12	24	3.4983	88.4
OG0001728_1rr_1.inclade1.ortho2.pos12	34	4.2344	86.6
OG0001731_1rr_1.inclade1.ortho1.pos12	47	4.6707	86.5
OG0001734_2rr_1.unrooted-ortho.pos12	49	7.8212	83.2
OG0001736_1rr_1.inclade1.ortho1.pos12	51	13.0448	89.3
OG0001736_1rr_1.inclade1.ortho2.pos12	69	17.4745	82.4
OG0001740_1rr_1.inclade1.ortho1.pos12	33	7.5672	86.5
OG0001741_1rr_1.inclade1.ortho2.pos12	28	2.7476	90.8
OG0001743_1rr_1.inclade2.ortho1.pos12	33	2.4707	86.9
OG0001744_1rr_1.unrooted-ortho.pos12	35	8.1810	83.5
OG0001744_2rr_1.inclade1.ortho1.pos12	28	6.3487	79.3
OG0001748_2rr_1.inclade1.ortho1.pos12	31	3.2414	73.7
OG0001748_2rr_1.inclade1.ortho2.pos12	22	3.0276	74.8
OG0001750_1rr_1.inclade1.ortho1.pos12	48	9.5847	74.8
OG0001750_2rr_1.unrooted-ortho.pos12	21	1.1608	75.9
OG0001753_1rr_1.inclade1.ortho1.pos12	23	2.9847	89.8
OG0001758_1rr_1.inclade1.ortho1.pos12	47	7.4661	86.1
OG0001758_1rr_1.inclade1.ortho2.pos12	51	7.8579	84.3
OG0001760_1rr_1.inclade1.ortho1.pos12	54	10.2175	92.1
OG0001763_1rr_1.inclade1.ortho1.pos12	59	5.4950	84.9
OG0001777_1rr_1.inclade1.ortho1.pos12	24	5.4651	82.7
OG0001785_2rr_1.inclade1.ortho1.pos12	53	11.8759	80.6
OG0001789_1rr_1.inclade1.ortho1.pos12	38	2.8590	78.9
OG0001793_1rr_1.inclade1.ortho1.pos12	51	6.5012	83.3
OG0001795_1rr_1.inclade1.ortho1.pos12	61	7.2636	85.5
OG0001796_2rr_1.inclade1.ortho1.pos12	54	7.4002	85.4
OG0001798_1rr_1.inclade1.ortho1.pos12	29	4.2497	87.7
OG0001799_1rr_1.inclade1.ortho1.pos12	61	7.0168	83.9
OG0001799_1rr_1.inclade2.ortho1.pos12	50	9.2254	79.2
OG0001803_2rr_1.inclade1.ortho1.pos12	32	3.4278	82.3
OG0001803_2rr_1.inclade1.ortho2.pos12	28	1.9068	81.2
OG0001814_1rr_1.inclade1.ortho1.pos12	39	4.0483	87.0
OG0001814_1rr_1.inclade1.ortho2.pos12	33	3.3698	87.5
OG0001815_1rr_1.unrooted-ortho.pos12	22	5.7841	82.7
OG0001815_2rr_1.inclade1.ortho1.pos12	50	8.1079	84.9
OG0001819_1rr_1.inclade1.ortho1.pos12	24	3.1706	91.1
OG0001820_2rr_1.inclade1.ortho1.pos12	30	8.4948	85.3
OG0001829_1rr_1.inclade1.ortho2.pos12	45	10.6786	78.6
OG0001833_1rr_1.inclade1.ortho1.pos12	51	4.9525	88.9
OG0001837_1rr_1.inclade1.ortho1.pos12	35	7.4381	73.9
OG0001842_2rr_1.inclade1.ortho1.pos12	24	8.6861	78.4
OG0001843_1rr_1.inclade1.ortho1.pos12	36	6.2894	92.4
OG0001844_1rr_1.inclade1.ortho2.pos12	26	5.8230	87.2
OG0001852_1rr_1.inclade1.ortho1.pos12	33	9.7459	73.0
OG0001856_1rr_1.inclade1.ortho1.pos12	55	8.7684	89.1
OG0001860_1rr_1.inclade1.ortho1.pos12	57	2.9013	79.0
OG0001860_1rr_1.inclade1.ortho2.pos12	63	3.8416	75.5
OG0001863_1rr_1.inclade1.ortho2.pos12	35	7.5943	76.6
OG0001870_1rr_1.inclade1.ortho1.pos12	35	5.7400	77.8
OG0001870_1rr_1.inclade1.ortho2.pos12	25	2.6008	71.0
OG0001872_1rr_1.inclade1.ortho1.pos12	52	7.5125	81.1
OG0001877_1rr_1.inclade1.ortho1.pos12	50	16.4932	86.0
OG0001891_1rr_1.inclade1.ortho1.pos12	59	1.0889	74.3
OG0001902_1rr_1.inclade1.ortho1.pos12	40	1.3430	83.0
OG0001902_1rr_1.inclade1.ortho2.pos12	37	2.2667	83.8
OG0001907_1rr_1.inclade1.ortho1.pos12	26	6.6853	84.4
OG0001913_1rr_1.inclade1.ortho1.pos12	74	2.5124	83.4
OG0001914_1rr_1.inclade1.ortho1.pos12	32	0.9806	77.3
OG0001914_1rr_1.inclade1.ortho2.pos12	28	1.5457	75.0
OG0001917_2rr_1.unrooted-ortho.pos12	40	5.8513	89.4
OG0001918_2rr_1.inclade1.ortho1.pos12	56	10.0725	87.3
OG0001919_1rr_1.inclade1.ortho1.pos12	34	15.1634	80.2
OG0001921_1rr_1.inclade1.ortho1.pos12	55	5.9902	78.7
OG0001921_2rr_1.unrooted-ortho.pos12	36	11.6598	82.3
OG0001922_1rr_1.inclade1.ortho2.pos12	71	8.1202	87.0
OG0001925_1rr_1.inclade1.ortho1.pos12	32	6.9215	84.4
OG0001925_1rr_1.inclade1.ortho2.pos12	33	4.6673	83.3
OG0001927_1rr_1.inclade1.ortho1.pos12	30	4.2747	85.4
OG0001928_1rr_1.inclade1.ortho1.pos12	54	10.0155	85.9
OG0001932_1rr_1.unrooted-ortho.pos12	33	1.9165	78.4
OG0001936_1rr_1.inclade1.ortho1.pos12	38	4.2804	78.7
OG0001942_1rr_1.inclade1.ortho2.pos12	28	2.6411	81.7
OG0001948_1rr_1.inclade1.ortho1.pos12	29	4.1985	91.3
OG0001949_1rr_1.unrooted-ortho.pos12	28	5.5520	84.1
OG0001949_2rr_1.inclade1.ortho1.pos12	37	7.3777	85.4
OG0001951_1rr_1.inclade1.ortho1.pos12	62	7.7973	94.9
OG0001953_1rr_1.inclade1.ortho1.pos12	37	3.6477	87.2
OG0001954_1rr_1.inclade1.ortho1.pos12	38	4.4506	94.2
OG0001969_1rr_1.inclade1.ortho1.pos12	23	13.6655	73.4
OG0001975_1rr_1.inclade1.ortho1.pos12	38	9.2515	81.5
OG0001976_1rr_1.inclade1.ortho2.pos12	56	8.8658	92.0
OG0001999_1rr_1.inclade1.ortho1.pos12	35	8.2076	80.3
OG0002002_1rr_1.inclade1.ortho2.pos12	31	3.9545	81.6
OG0002006_1rr_1.inclade1.ortho1.pos12	42	5.0007	87.7
OG0002006_1rr_1.inclade1.ortho2.pos12	34	6.3137	82.5
OG0002007_2rr_1.inclade1.ortho1.pos12	21	11.3403	80.1
OG0002008_1rr_1.inclade1.ortho1.pos12	30	4.9231	83.7
OG0002012_1rr_1.unrooted-ortho.pos12	43	4.8976	86.6
OG0002020_1rr_1.unrooted-ortho.pos12	34	4.5216	80.6
OG0002021_1rr_1.inclade1.ortho1.pos12	24	10.1050	84.0
OG0002025_1rr_1.inclade1.ortho1.pos12	55	27.4787	85.5
OG0002026_1rr_1.inclade1.ortho1.pos12	35	6.6118	80.4
OG0002028_1rr_1.inclade1.ortho1.pos12	54	11.8730	86.0
OG0002030_1rr_1.inclade1.ortho1.pos12	40	7.7485	73.8
OG0002030_1rr_1.inclade1.ortho2.pos12	43	10.2206	82.1
OG0002033_1rr_1.inclade1.ortho1.pos12	47	8.0742	84.2
OG0002041_1rr_1.inclade1.ortho1.pos12	52	6.1779	89.6
OG0002045_1rr_1.inclade1.ortho1.pos12	45	13.9869	77.3
OG0002046_1rr_1.inclade1.ortho1.pos12	76	8.7827	85.5
OG0002049_1rr_1.inclade1.ortho1.pos12	63	7.1144	82.1
OG0002049_2rr_1.unrooted-ortho.pos12	51	8.3744	78.8
OG0002052_1rr_1.inclade1.ortho1.pos12	58	10.9073	87.3
OG0002062_1rr_1.inclade1.ortho1.pos12	45	11.1422	86.5
OG0002067_1rr_1.inclade1.ortho1.pos12	58	4.0328	80.3
OG0002082_1rr_1.inclade1.ortho1.pos12	26	3.0735	80.9
OG0002084_1rr_1.inclade1.ortho1.pos12	23	3.6218	83.2
OG0002084_1rr_1.inclade1.ortho2.pos12	53	14.2587	85.6
OG0002094_1rr_1.inclade1.ortho1.pos12	23	1.8661	79.9
OG0002097_1rr_1.inclade1.ortho1.pos12	21	3.9914	85.9
OG0002099_2rr_1.inclade1.ortho1.pos12	52	1.9273	77.9
OG0002101_1rr_1.inclade1.ortho1.pos12	68	8.8944	83.2
OG0002110_1rr_1.inclade1.ortho1.pos12	28	0.9948	72.8
OG0002110_1rr_1.inclade1.ortho2.pos12	31	0.6384	76.6
OG0002114_1rr_1.inclade1.ortho1.pos12	27	2.5090	82.9
OG0002126_1rr_1.inclade1.ortho1.pos12	38	8.5278	84.6
OG0002127_1rr_1.inclade1.ortho1.pos12	38	9.2270	88.5
OG0002137_1rr_1.inclade1.ortho1.pos12	41	5.2296	85.2
OG0002138_1rr_1.inclade1.ortho1.pos12	38	8.1088	85.1
OG0002139_1rr_1.inclade1.ortho1.pos12	27	3.3425	85.9
OG0002144_1rr_1.inclade1.ortho1.pos12	42	2.2378	80.3
OG0002145_1rr_1.inclade1.ortho1.pos12	27	3.8664	87.9
OG0002148_1rr_1.inclade1.ortho1.pos12	34	5.5610	83.1
OG0002151_1rr_1.inclade1.ortho1.pos12	30	8.0365	88.3
OG0002153_1rr_1.inclade1.ortho1.pos12	72	7.5224	91.4
OG0002154_1rr_1.inclade1.ortho1.pos12	52	8.4757	87.9
OG0002159_1rr_1.inclade1.ortho1.pos12	59	3.5193	88.2
OG0002163_1rr_1.inclade1.ortho1.pos12	48	7.1794	84.5
OG0002164_1rr_1.inclade1.ortho1.pos12	66	12.4362	94.2
OG0002167_1rr_1.inclade1.ortho1.pos12	57	13.8804	90.2
OG0002170_1rr_1.inclade1.ortho1.pos12	33	3.1913	78.0
OG0002170_1rr_1.inclade1.ortho2.pos12	53	4.8656	86.8
OG0002175_1rr_1.inclade1.ortho1.pos12	58	4.6572	85.8
OG0002186_1rr_1.inclade1.ortho1.pos12	57	5.2044	87.6
OG0002191_1rr_1.inclade1.ortho1.pos12	40	1.8574	88.1
OG0002196_1rr_1.inclade1.ortho1.pos12	66	10.6589	93.4
OG0002204_1rr_1.inclade1.ortho1.pos12	49	4.6391	83.2
OG0002205_1rr_1.inclade1.ortho1.pos12	39	6.1407	83.7
OG0002206_1rr_1.inclade1.ortho1.pos12	70	8.5420	86.0
OG0002207_1rr_1.inclade1.ortho1.pos12	67	9.8511	89.1
OG0002212_1rr_1.inclade1.ortho1.pos12	32	14.5559	80.3
OG0002213_1rr_1.inclade1.ortho1.pos12	42	5.0889	87.1
OG0002220_1rr_1.inclade1.ortho2.pos12	29	2.8661	84.6
OG0002231_1rr_1.inclade1.ortho1.pos12	42	4.0104	86.8
OG0002233_2rr_1.inclade1.ortho1.pos12	21	1.8046	81.7
OG0002234_1rr_1.inclade1.ortho1.pos12	55	4.6986	85.7
OG0002238_1rr_1.inclade1.ortho1.pos12	46	9.8585	91.6
OG0002240_1rr_1.inclade1.ortho1.pos12	39	12.8588	86.7
OG0002241_1rr_1.unrooted-ortho.pos12	28	6.2382	82.8
OG0002242_1rr_1.inclade1.ortho1.pos12	23	3.6438	87.3
OG0002242_1rr_1.inclade1.ortho2.pos12	48	5.9977	85.2
OG0002245_1rr_1.inclade1.ortho1.pos12	55	9.6687	87.8
OG0002246_2rr_1.inclade1.ortho1.pos12	59	9.4944	91.3
OG0002247_1rr_1.inclade1.ortho1.pos12	40	9.7124	78.8
OG0002252_2rr_1.inclade1.ortho1.pos12	34	12.5099	83.5
OG0002261_1rr_1.inclade1.ortho1.pos12	52	10.6553	89.4
OG0002263_1rr_1.inclade1.ortho1.pos12	25	4.0729	81.2
OG0002268_1rr_1.inclade1.ortho1.pos12	62	15.9496	94.6
OG0002272_1rr_1.inclade1.ortho1.pos12	22	5.1619	85.5
OG0002277_1rr_1.inclade1.ortho1.pos12	50	8.6674	84.4
OG0002278_1rr_1.inclade1.ortho1.pos12	50	14.2177	86.6
OG0002280_1rr_1.inclade1.ortho1.pos12	60	9.1847	90.8
OG0002281_1rr_1.inclade1.ortho1.pos12	34	5.3771	88.3
OG0002283_1rr_1.inclade1.ortho1.pos12	63	4.9950	85.9
OG0002288_1rr_1.inclade1.ortho1.pos12	30	2.2031	82.4
OG0002298_1rr_1.inclade1.ortho1.pos12	51	7.0205	84.0
OG0002319_1rr_1.inclade1.ortho1.pos12	56	7.2960	82.5
OG0002322_1rr_1.inclade1.ortho1.pos12	48	10.3631	86.3
OG0002324_1rr_1.unrooted-ortho.pos12	26	2.4011	85.2
OG0002324_2rr_1.inclade1.ortho2.pos12	59	3.3319	87.5
OG0002331_2rr_1.inclade1.ortho1.pos12	67	7.0767	82.4
OG0002335_1rr_1.inclade1.ortho1.pos12	61	16.0183	81.9
OG0002336_1rr_1.inclade1.ortho1.pos12	62	11.0643	88.6
OG0002339_2rr_1.inclade1.ortho2.pos12	34	6.5472	76.6
OG0002343_1rr_1.inclade1.ortho1.pos12	52	8.2701	83.3
OG0002346_1rr_1.inclade1.ortho1.pos12	41	9.7428	86.1
OG0002349_1rr_1.inclade1.ortho1.pos12	36	2.1973	86.6
OG0002350_1rr_1.inclade1.ortho2.pos12	21	3.3843	88.0
OG0002351_1rr_1.inclade1.ortho1.pos12	53	6.8758	83.7
OG0002358_1rr_1.inclade1.ortho1.pos12	49	3.1729	85.4
OG0002360_1rr_1.inclade1.ortho1.pos12	62	5.0986	82.9
OG0002360_1rr_1.inclade1.ortho2.pos12	22	0.6731	81.4
